47	392	ACTYON TECHLINE 	2,000	2	1,680,000	1,680,000	1,680,000
47	393	KYRON 200 Xdi 	2,000	2	1,780,000	1,780,000	1,780,000
47	394	REXTON II 	2,700	2	2,680,000	2,680,000	2,680,000
47	395	STAVIC 270 	2,700	2	1,780,000	1,430,000	1,950,000
47	396	STAVIC 320S 	3,200	2	1,780,000	1,780,000	1,780,000
48	397	B9 TRIBECA 	3,000	3	4,590,000	4,590,000	4,590,000
48	398	FORESTER  2.0 X 	2,000	3	1,690,000	1,690,000	1,690,000
48	399	FORESTER  2.5 XT 	2,500	3	2,420,000	2,420,000	2,420,000
48	400	IMPRESA 1.5 	1,500	3	1,170,000	1,120,000	1,170,000
48	401	IMPRESA 2.0 	2,000	3	1,395,000	1,345,000	1,395,000
48	402	IMPRESA WRX 2.5 AT 	2,500	3	2,420,000	2,420,000	2,420,000
48	403	IMPRESA WRX TCI 2.5 AT 	2,500	3	3,950,000	3,950,000	3,950,000
48	404	LEGACY 2.0 R Sport (Sedan) 	2,000	3	1,980,000	1,980,000	1,980,000
48	405	LEGACY 2.0 R Sport (Wagon) 	2,000	3	2,050,000	2,050,000	2,050,000
48	406	OUTBACK 2.5i 	2,500	3	2,540,000	2,540,000	2,540,000
48	407	R1	6,600	3	814,000	814,000	814,000
48	408	R2	6,600	3	784,000	784,000	784,000
49	409	APV	1,600	3	649,000	649,000	749,000
49	410	CARRY 	1,600	3	356,000	356,000	356,000
49	411	SPORT CARIBIAN	1,300	3	0	0	0
49	412	GRAND VITARA  	2,000	3	1,050,000	1,050,000	1,050,000
50	413	XENON DOUBLE CAB 	2,200	3	629,000	629,000	629,000
51	414	ADVANTURE Elegance 4WD AT 	3,000	3	1,244,000	1,244,000	1,244,000
51	415	ADVANTURE Sport 2WD MT 	3,000	3	939,000	939,000	939,000
51	416	TR Allroader 2.5 2WD 	2,500	3	820,000	820,000	959,000
51	417	TR Allroader 3.0 	3,000	3	1,045,000	1,045,000	1,195,000
52	418	ALPHARD 2.4V 	2,400	2	3,199,000	3,199,000	3,199,000
52	419	ALPHARD 3.5Q 	3,500	2	4,489,000	4,489,000	4,489,000
52	420	ALPHARD 3.5V 	3,500	2	3,999,000	3,999,000	3,999,000
52	421	AVANZA 1.5 	1,500	5	654,000	579,000	704,000
52	422	CAMRY 2.0 	2,000	3	1,214,000	1,214,000	1,269,000
52	423	CAMRY 2.4  	2,400	3	1,569,000	1,449,000	1,779,000
52	424	CAMRY 3.5 Q 	3,500	3	2,909,000	2,909,000	2,909,000
52	425	CELICA  	2,000	2	823,000	823,000	823,000
52	426	COROLLA ALTIS 1.6 	1,600	4	784,000	739,000	834,000
52	427	COROLLA ALTIS 1.8 	1,800	4	849,000	849,000	904,000
52	428	COROLLA ALTIS 2.0 	2,000	4	949,000	949,000	1,184,000
52	429	CORONA 	2,000	3	0	0	0
52	430	CROWN 	3,000	3	0	0	0
52	431	FORTUNER 2.7V 2WD A/T 	2,700	3	1,169,000	1,169,000	1,169,000
52	432	FORTUNER 3.0 	3,000	3	1,079,000	1,079,000	1,439,000
52	433	VIGO Double Cab 2.5 	2,500	3	781,000	597,000	781,000
52	434	VIGO Double Cab 3.0 	3,000	3	953,000	769,000	953,000
52	435	INNOVA 2.0 	2,000	3	844,000	844,000	1,079,000
52	436	INNOVA 2.5 	2,500	3	1,098,000	1,098,000	1,098,000
52	437	LANDCRUISER 	3,000	2	5,300,000	5,300,000	5,300,000
52	438	MR-S  	1,800	1	2,790,000	2,790,000	2,790,000
52	439	PRIUS 	1,800	3	1,270,000	1,190,000	1,270,000
52	440	RAV 4  	2,000	2	1,100,000	1,100,000	1,100,000
52	441	SOLUNA 1.5 	1,500	5	420,000	420,000	470,000
52	442	SPORT RIDER  	2,500	4	780,000	780,000	780,000
52	443	STARLET	1,300	3	0	0	0
52	444	SUPRA	3,000	1	0	0	0
52	445	VENTURY  2.7 	2,700	1	1,291,000	1,291,000	1,471,000
52	446	VIOS 1.5	1,500	5	609,000	514,000	714,000
52	447	WISH Q LTD	2,000	3	1,277,000	1,277,000	1,277,000
52	448	YARIS 1.5	1,500	5	629,000	539,000	714,000
53	449	BEATLE	2,000	2	2,200,000	2,200,000	2,200,000
53	450	CARAVELLE 2.5	2,500	2	3,190,000	3,190,000	3,190,000
53	451	CARAVELLE 3.2	3,200	2	3,390,000	3,390,000	3,390,000
53	452	PASSAT	2,000	2	2,650,000	2,650,000	2,650,000
53	453	PASSAT  HIGHLINE	2,000	2	2,890,000	2,890,000	2,890,000
53	454	SCIROCCO	1,984	2	3,100,000	3,100,000	3,100,000
54	455	850	2,300	2	1,720,000	1,720,000	2,150,000
54	456	940	2,300	2	1,671,000	1,671,000	1,671,000
54	457	960	3,000	2	3,500,000	3,500,000	3,500,000
54	458	C30 2.4i	2,400	2	2,399,000	2,399,000	2,399,000
54	459	C70 2.4i 	2,400	2	4,299,000	4,299,000	4,299,000
54	460	S40  	2,000	2	1,140,000	1,140,000	1,140,000
54	461	S60 D5 	2,400	2	2,649,000	2,649,000	2,649,000
54	462	S60 T 	2,000	2	2,369,000	2,369,000	2,369,000
54	463	S80 2.5T NEW 	2,500	2	3,100,000	3,100,000	3,100,000
54	464	S80 3.2 CADS II 	3,200	2	4,900,000	4,900,000	4,900,000
54	465	S80 3.2 NEW 	3,200	2	4,700,000	4,700,000	4,700,000
54	466	S80 D5 NEW 	2,400	2	3,100,000	3,100,000	3,100,000
54	467	V40 	2,000	2	785,000	785,000	785,000
54	468	V70 D5 	2,500	2	2,890,000	2,890,000	2,890,000
54	469	V70 T 	2,000	2	2,617,000	2,617,000	2,617,000
54	470	XC60 D5 AWD	2,400	2	3,999,000	3,999,000	3,999,000
54	471	XC70 	2,300	2	1,649,000	1,649,000	1,649,000
54	472	XC90  	2,500	2	3,049,000	3,049,000	3,049,000
54	473	XC90 D5	2,400	2	3,949,000	3,949,000	3,949,000
54	474	XC90 T6	3,000	2	3,949,000	3,949,000	3,949,000
